card_id,card_label,category_id,category_label,user_id
25,Npay biz,1,송금,8be8d721-b084-485b-9be9-864d62b5d3b9
2,송금,1,송금,8be8d721-b084-485b-9be9-864d62b5d3b9
36,수입·지출 관리,1,송금,8be8d721-b084-485b-9be9-864d62b5d3b9
35,내 자산 조회,1,송금,8be8d721-b084-485b-9be9-864d62b5d3b9
12,포인트 선물,3,포인트·머니,8be8d721-b084-485b-9be9-864d62b5d3b9
11,포인트 전환,3,포인트·머니,8be8d721-b084-485b-9be9-864d62b5d3b9
10,머니 내역,3,포인트·머니,8be8d721-b084-485b-9be9-864d62b5d3b9
9,포인트 내역,3,포인트·머니,8be8d721-b084-485b-9be9-864d62b5d3b9
8,머니 통장,3,포인트·머니,8be8d721-b084-485b-9be9-864d62b5d3b9
45,Npay 제휴카드,12,카드,8be8d721-b084-485b-9be9-864d62b5d3b9
14,Npay 머니카드,12,카드,8be8d721-b084-485b-9be9-864d62b5d3b9
39,Npay 제휴카드 내역,12,카드,8be8d721-b084-485b-9be9-864d62b5d3b9
68,카드 발급,12,카드,8be8d721-b084-485b-9be9-864d62b5d3b9
63,카드 한도조회,12,카드,8be8d721-b084-485b-9be9-864d62b5d3b9
66,카드 이벤트,12,카드,8be8d721-b084-485b-9be9-864d62b5d3b9
64,MY 카드,12,카드,8be8d721-b084-485b-9be9-864d62b5d3b9
69,멤버십카드 추가,12,카드,8be8d721-b084-485b-9be9-864d62b5d3b9
50,대한항공 마일지리 적립,9,편의,8be8d721-b084-485b-9be9-864d62b5d3b9
43,브랜드 뽑기,9,편의,8be8d721-b084-485b-9be9-864d62b5d3b9
67,민생회복 소비쿠폰,9,편의,8be8d721-b084-485b-9be9-864d62b5d3b9
28,쿠폰,9,편의,8be8d721-b084-485b-9be9-864d62b5d3b9
42,연말정산 모의계산,9,편의,8be8d721-b084-485b-9be9-864d62b5d3b9
52,자동차 금융,9,편의,8be8d721-b084-485b-9be9-864d62b5d3b9
38,오토·여행케어,9,편의,8be8d721-b084-485b-9be9-864d62b5d3b9
58,해외여행보험비교,11,보험,8be8d721-b084-485b-9be9-864d62b5d3b9
57,펫보험비교,11,보험,8be8d721-b084-485b-9be9-864d62b5d3b9
53,보험 고민상담소,11,보험,8be8d721-b084-485b-9be9-864d62b5d3b9
55,보험금 청구,11,보험,8be8d721-b084-485b-9be9-864d62b5d3b9
60,저축보험비교,11,보험,8be8d721-b084-485b-9be9-864d62b5d3b9
59,자동차보험비교,11,보험,8be8d721-b084-485b-9be9-864d62b5d3b9
56,MY 보험,11,보험,8be8d721-b084-485b-9be9-864d62b5d3b9
44,미래에셋 네이버통장,7,예적금,8be8d721-b084-485b-9be9-864d62b5d3b9
73,MY 연금·IRP,7,예적금,8be8d721-b084-485b-9be9-864d62b5d3b9
34,장기 미사용 계좌,7,예적금,8be8d721-b084-485b-9be9-864d62b5d3b9
30,적금 통장 비교,7,예적금,8be8d721-b084-485b-9be9-864d62b5d3b9
41,MY 계좌,7,예적금,8be8d721-b084-485b-9be9-864d62b5d3b9
33,내 환급금 찾기,7,예적금,8be8d721-b084-485b-9be9-864d62b5d3b9
75,CMA 통장 비교,7,예적금,8be8d721-b084-485b-9be9-864d62b5d3b9
32,예금 통장 비교,7,예적금,8be8d721-b084-485b-9be9-864d62b5d3b9
48,전세반환보증,10,부동산,8be8d721-b084-485b-9be9-864d62b5d3b9
20,주택담보대출비교,10,부동산,8be8d721-b084-485b-9be9-864d62b5d3b9
51,지도로 매물찾기,10,부동산,8be8d721-b084-485b-9be9-864d62b5d3b9
49,분양정보,10,부동산,8be8d721-b084-485b-9be9-864d62b5d3b9
37,후불결제,6,결제,8be8d721-b084-485b-9be9-864d62b5d3b9
46,바코드 충전,6,결제,8be8d721-b084-485b-9be9-864d62b5d3b9
23,결제혜택,6,결제,8be8d721-b084-485b-9be9-864d62b5d3b9
24,패밀리결제,6,결제,8be8d721-b084-485b-9be9-864d62b5d3b9
65,결제 내역,6,결제,8be8d721-b084-485b-9be9-864d62b5d3b9
26,현장결제,6,결제,8be8d721-b084-485b-9be9-864d62b5d3b9
27,QR촬영 결제,6,결제,8be8d721-b084-485b-9be9-864d62b5d3b9
31,파킹 통장 비교,8,자산 관리,8be8d721-b084-485b-9be9-864d62b5d3b9
71,가상자산,8,자산 관리,8be8d721-b084-485b-9be9-864d62b5d3b9
21,신용점수,8,자산 관리,8be8d721-b084-485b-9be9-864d62b5d3b9
54,MY CAR,8,자산 관리,8be8d721-b084-485b-9be9-864d62b5d3b9
47,우리집,8,자산 관리,8be8d721-b084-485b-9be9-864d62b5d3b9
13,머니스토리,13,증권,8be8d721-b084-485b-9be9-864d62b5d3b9
72,해외주식,13,증권,8be8d721-b084-485b-9be9-864d62b5d3b9
74,내 종목,13,증권,8be8d721-b084-485b-9be9-864d62b5d3b9
76,국내주식,13,증권,8be8d721-b084-485b-9be9-864d62b5d3b9
7,고객센터,2,고객지원,8be8d721-b084-485b-9be9-864d62b5d3b9
15,기업 복지,2,고객지원,8be8d721-b084-485b-9be9-864d62b5d3b9
6,판매자 문의,2,고객지원,8be8d721-b084-485b-9be9-864d62b5d3b9
5,공지사항,2,고객지원,8be8d721-b084-485b-9be9-864d62b5d3b9
42,연말정산 모의계산,2,고객지원,72fc8838-76bb-4bca-b530-a99b7945d96f
38,오토·여행케어,2,고객지원,72fc8838-76bb-4bca-b530-a99b7945d96f
62,빠른정산,2,고객지원,72fc8838-76bb-4bca-b530-a99b7945d96f
6,판매자 문의,2,고객지원,72fc8838-76bb-4bca-b530-a99b7945d96f
25,Npay biz,2,고객지원,72fc8838-76bb-4bca-b530-a99b7945d96f
7,고객센터,2,고객지원,72fc8838-76bb-4bca-b530-a99b7945d96f
5,공지사항,2,고객지원,72fc8838-76bb-4bca-b530-a99b7945d96f
16,사업자 대출,5,대출,72fc8838-76bb-4bca-b530-a99b7945d96f
19,신용대출비교,5,대출,72fc8838-76bb-4bca-b530-a99b7945d96f
22,MY 대출,5,대출,72fc8838-76bb-4bca-b530-a99b7945d96f
67,민생회복 소비쿠폰,12,카드,72fc8838-76bb-4bca-b530-a99b7945d96f
21,신용점수,12,카드,72fc8838-76bb-4bca-b530-a99b7945d96f
68,카드 발급,12,카드,72fc8838-76bb-4bca-b530-a99b7945d96f
66,카드 이벤트,12,카드,72fc8838-76bb-4bca-b530-a99b7945d96f
64,MY 카드,12,카드,72fc8838-76bb-4bca-b530-a99b7945d96f
69,멤버십카드 추가,12,카드,72fc8838-76bb-4bca-b530-a99b7945d96f
45,Npay 제휴카드,12,카드,72fc8838-76bb-4bca-b530-a99b7945d96f
39,Npay 제휴카드 내역,12,카드,72fc8838-76bb-4bca-b530-a99b7945d96f
63,카드 한도조회,12,카드,72fc8838-76bb-4bca-b530-a99b7945d96f
24,패밀리결제,6,결제,72fc8838-76bb-4bca-b530-a99b7945d96f
23,결제혜택,6,결제,72fc8838-76bb-4bca-b530-a99b7945d96f
37,후불결제,6,결제,72fc8838-76bb-4bca-b530-a99b7945d96f
17,판매·정산내역,6,결제,72fc8838-76bb-4bca-b530-a99b7945d96f
9,포인트 내역,6,결제,72fc8838-76bb-4bca-b530-a99b7945d96f
27,QR촬영 결제,6,결제,72fc8838-76bb-4bca-b530-a99b7945d96f
65,결제 내역,6,결제,72fc8838-76bb-4bca-b530-a99b7945d96f
26,현장결제,6,결제,72fc8838-76bb-4bca-b530-a99b7945d96f
46,바코드 충전,6,결제,72fc8838-76bb-4bca-b530-a99b7945d96f
36,수입·지출 관리,6,결제,72fc8838-76bb-4bca-b530-a99b7945d96f
75,CMA 통장 비교,13,증권,72fc8838-76bb-4bca-b530-a99b7945d96f
73,MY 연금·IRP,13,증권,72fc8838-76bb-4bca-b530-a99b7945d96f
34,장기 미사용 계좌,13,증권,72fc8838-76bb-4bca-b530-a99b7945d96f
56,MY 보험,11,보험,72fc8838-76bb-4bca-b530-a99b7945d96f
60,저축보험비교,11,보험,72fc8838-76bb-4bca-b530-a99b7945d96f
58,해외여행보험비교,11,보험,72fc8838-76bb-4bca-b530-a99b7945d96f
53,보험 고민상담소,11,보험,72fc8838-76bb-4bca-b530-a99b7945d96f
59,자동차보험비교,11,보험,72fc8838-76bb-4bca-b530-a99b7945d96f
55,보험금 청구,11,보험,72fc8838-76bb-4bca-b530-a99b7945d96f
57,펫보험비교,11,보험,72fc8838-76bb-4bca-b530-a99b7945d96f
61,사업자 보험,4,사업자,72fc8838-76bb-4bca-b530-a99b7945d96f
14,Npay 머니카드,3,포인트·머니,72fc8838-76bb-4bca-b530-a99b7945d96f
29,머니 충전,3,포인트·머니,72fc8838-76bb-4bca-b530-a99b7945d96f
10,머니 내역,3,포인트·머니,72fc8838-76bb-4bca-b530-a99b7945d96f
1,예약 송금,1,송금,72fc8838-76bb-4bca-b530-a99b7945d96f
2,송금,1,송금,72fc8838-76bb-4bca-b530-a99b7945d96f
11,포인트 전환,1,송금,72fc8838-76bb-4bca-b530-a99b7945d96f
3,송금 내역,1,송금,72fc8838-76bb-4bca-b530-a99b7945d96f
74,내 종목,8,자산 관리,72fc8838-76bb-4bca-b530-a99b7945d96f
52,자동차 금융,8,자산 관리,72fc8838-76bb-4bca-b530-a99b7945d96f
54,MY CAR,8,자산 관리,72fc8838-76bb-4bca-b530-a99b7945d96f
72,해외주식,8,자산 관리,72fc8838-76bb-4bca-b530-a99b7945d96f
76,국내주식,8,자산 관리,72fc8838-76bb-4bca-b530-a99b7945d96f
4,페이상품권 선물,14,선물,72fc8838-76bb-4bca-b530-a99b7945d96f
12,포인트 선물,14,선물,72fc8838-76bb-4bca-b530-a99b7945d96f
13,머니스토리,14,선물,72fc8838-76bb-4bca-b530-a99b7945d96f
28,쿠폰,14,선물,72fc8838-76bb-4bca-b530-a99b7945d96f
40,선물함,14,선물,72fc8838-76bb-4bca-b530-a99b7945d96f
31,파킹 통장 비교,7,예적금,72fc8838-76bb-4bca-b530-a99b7945d96f
44,미래에셋 네이버통장,7,예적금,72fc8838-76bb-4bca-b530-a99b7945d96f
35,내 자산 조회,7,예적금,72fc8838-76bb-4bca-b530-a99b7945d96f
30,적금 통장 비교,7,예적금,72fc8838-76bb-4bca-b530-a99b7945d96f
71,가상자산,7,예적금,72fc8838-76bb-4bca-b530-a99b7945d96f
32,예금 통장 비교,7,예적금,72fc8838-76bb-4bca-b530-a99b7945d96f
41,MY 계좌,7,예적금,72fc8838-76bb-4bca-b530-a99b7945d96f
8,머니 통장,7,예적금,72fc8838-76bb-4bca-b530-a99b7945d96f
50,대한항공 마일지리 적립,9,편의,72fc8838-76bb-4bca-b530-a99b7945d96f
15,기업 복지,9,편의,72fc8838-76bb-4bca-b530-a99b7945d96f
43,브랜드 뽑기,9,편의,72fc8838-76bb-4bca-b530-a99b7945d96f
18,전월세대출비교,9,편의,72fc8838-76bb-4bca-b530-a99b7945d96f
70,정책지원금,9,편의,72fc8838-76bb-4bca-b530-a99b7945d96f
33,내 환급금 찾기,9,편의,72fc8838-76bb-4bca-b530-a99b7945d96f
20,주택담보대출비교,10,부동산,72fc8838-76bb-4bca-b530-a99b7945d96f
48,전세반환보증,10,부동산,72fc8838-76bb-4bca-b530-a99b7945d96f
47,우리집,10,부동산,72fc8838-76bb-4bca-b530-a99b7945d96f
51,지도로 매물찾기,10,부동산,72fc8838-76bb-4bca-b530-a99b7945d96f
49,분양정보,10,부동산,72fc8838-76bb-4bca-b530-a99b7945d96f
36,수입·지출 관리,2,고객지원,485a99ca-943a-470f-93d5-c1ff1ed84d15
60,저축보험비교,2,고객지원,485a99ca-943a-470f-93d5-c1ff1ed84d15
31,파킹 통장 비교,2,고객지원,485a99ca-943a-470f-93d5-c1ff1ed84d15
55,보험금 청구,2,고객지원,485a99ca-943a-470f-93d5-c1ff1ed84d15
38,오토·여행케어,2,고객지원,485a99ca-943a-470f-93d5-c1ff1ed84d15
73,MY 연금·IRP,2,고객지원,485a99ca-943a-470f-93d5-c1ff1ed84d15
33,내 환급금 찾기,2,고객지원,485a99ca-943a-470f-93d5-c1ff1ed84d15
67,민생회복 소비쿠폰,2,고객지원,485a99ca-943a-470f-93d5-c1ff1ed84d15
5,공지사항,2,고객지원,485a99ca-943a-470f-93d5-c1ff1ed84d15
74,내 종목,2,고객지원,485a99ca-943a-470f-93d5-c1ff1ed84d15
50,대한항공 마일지리 적립,2,고객지원,485a99ca-943a-470f-93d5-c1ff1ed84d15
13,머니스토리,2,고객지원,485a99ca-943a-470f-93d5-c1ff1ed84d15
7,고객센터,2,고객지원,485a99ca-943a-470f-93d5-c1ff1ed84d15
15,기업 복지,2,고객지원,485a99ca-943a-470f-93d5-c1ff1ed84d15
54,MY CAR,2,고객지원,485a99ca-943a-470f-93d5-c1ff1ed84d15
70,정책지원금,2,고객지원,485a99ca-943a-470f-93d5-c1ff1ed84d15
34,장기 미사용 계좌,4,사업자,485a99ca-943a-470f-93d5-c1ff1ed84d15
52,자동차 금융,4,사업자,485a99ca-943a-470f-93d5-c1ff1ed84d15
6,판매자 문의,4,사업자,485a99ca-943a-470f-93d5-c1ff1ed84d15
25,Npay biz,4,사업자,485a99ca-943a-470f-93d5-c1ff1ed84d15
17,판매·정산내역,4,사업자,485a99ca-943a-470f-93d5-c1ff1ed84d15
49,분양정보,8,자산 관리,485a99ca-943a-470f-93d5-c1ff1ed84d15
20,주택담보대출비교,8,자산 관리,485a99ca-943a-470f-93d5-c1ff1ed84d15
48,전세반환보증,8,자산 관리,485a99ca-943a-470f-93d5-c1ff1ed84d15
35,내 자산 조회,8,자산 관리,485a99ca-943a-470f-93d5-c1ff1ed84d15
76,국내주식,13,증권,485a99ca-943a-470f-93d5-c1ff1ed84d15
71,가상자산,13,증권,485a99ca-943a-470f-93d5-c1ff1ed84d15
72,해외주식,13,증권,485a99ca-943a-470f-93d5-c1ff1ed84d15
39,Npay 제휴카드 내역,12,카드,485a99ca-943a-470f-93d5-c1ff1ed84d15
64,MY 카드,12,카드,485a99ca-943a-470f-93d5-c1ff1ed84d15
68,카드 발급,12,카드,485a99ca-943a-470f-93d5-c1ff1ed84d15
14,Npay 머니카드,12,카드,485a99ca-943a-470f-93d5-c1ff1ed84d15
69,멤버십카드 추가,12,카드,485a99ca-943a-470f-93d5-c1ff1ed84d15
66,카드 이벤트,12,카드,485a99ca-943a-470f-93d5-c1ff1ed84d15
45,Npay 제휴카드,12,카드,485a99ca-943a-470f-93d5-c1ff1ed84d15
21,신용점수,12,카드,485a99ca-943a-470f-93d5-c1ff1ed84d15
3,송금 내역,1,송금,485a99ca-943a-470f-93d5-c1ff1ed84d15
62,빠른정산,1,송금,485a99ca-943a-470f-93d5-c1ff1ed84d15
2,송금,1,송금,485a99ca-943a-470f-93d5-c1ff1ed84d15
51,지도로 매물찾기,10,부동산,485a99ca-943a-470f-93d5-c1ff1ed84d15
47,우리집,10,부동산,485a99ca-943a-470f-93d5-c1ff1ed84d15
63,카드 한도조회,5,대출,485a99ca-943a-470f-93d5-c1ff1ed84d15
18,전월세대출비교,5,대출,485a99ca-943a-470f-93d5-c1ff1ed84d15
16,사업자 대출,5,대출,485a99ca-943a-470f-93d5-c1ff1ed84d15
22,MY 대출,5,대출,485a99ca-943a-470f-93d5-c1ff1ed84d15
19,신용대출비교,5,대출,485a99ca-943a-470f-93d5-c1ff1ed84d15
29,머니 충전,6,결제,485a99ca-943a-470f-93d5-c1ff1ed84d15
24,패밀리결제,6,결제,485a99ca-943a-470f-93d5-c1ff1ed84d15
65,결제 내역,6,결제,485a99ca-943a-470f-93d5-c1ff1ed84d15
26,현장결제,6,결제,485a99ca-943a-470f-93d5-c1ff1ed84d15
23,결제혜택,6,결제,485a99ca-943a-470f-93d5-c1ff1ed84d15
46,바코드 충전,6,결제,485a99ca-943a-470f-93d5-c1ff1ed84d15
27,QR촬영 결제,6,결제,485a99ca-943a-470f-93d5-c1ff1ed84d15
37,후불결제,6,결제,485a99ca-943a-470f-93d5-c1ff1ed84d15
43,브랜드 뽑기,14,선물,485a99ca-943a-470f-93d5-c1ff1ed84d15
40,선물함,14,선물,485a99ca-943a-470f-93d5-c1ff1ed84d15
1,예약 송금,9,편의,485a99ca-943a-470f-93d5-c1ff1ed84d15
42,연말정산 모의계산,9,편의,485a99ca-943a-470f-93d5-c1ff1ed84d15
75,CMA 통장 비교,7,예적금,485a99ca-943a-470f-93d5-c1ff1ed84d15
30,적금 통장 비교,7,예적금,485a99ca-943a-470f-93d5-c1ff1ed84d15
44,미래에셋 네이버통장,7,예적금,485a99ca-943a-470f-93d5-c1ff1ed84d15
41,MY 계좌,7,예적금,485a99ca-943a-470f-93d5-c1ff1ed84d15
32,예금 통장 비교,7,예적금,485a99ca-943a-470f-93d5-c1ff1ed84d15
9,포인트 내역,3,포인트·머니,485a99ca-943a-470f-93d5-c1ff1ed84d15
4,페이상품권 선물,3,포인트·머니,485a99ca-943a-470f-93d5-c1ff1ed84d15
11,포인트 전환,3,포인트·머니,485a99ca-943a-470f-93d5-c1ff1ed84d15
10,머니 내역,3,포인트·머니,485a99ca-943a-470f-93d5-c1ff1ed84d15
12,포인트 선물,3,포인트·머니,485a99ca-943a-470f-93d5-c1ff1ed84d15
8,머니 통장,3,포인트·머니,485a99ca-943a-470f-93d5-c1ff1ed84d15
28,쿠폰,3,포인트·머니,485a99ca-943a-470f-93d5-c1ff1ed84d15
53,보험 고민상담소,11,보험,485a99ca-943a-470f-93d5-c1ff1ed84d15
57,펫보험비교,11,보험,485a99ca-943a-470f-93d5-c1ff1ed84d15
61,사업자 보험,11,보험,485a99ca-943a-470f-93d5-c1ff1ed84d15
58,해외여행보험비교,11,보험,485a99ca-943a-470f-93d5-c1ff1ed84d15
56,MY 보험,11,보험,485a99ca-943a-470f-93d5-c1ff1ed84d15
59,자동차보험비교,11,보험,485a99ca-943a-470f-93d5-c1ff1ed84d15
14,Npay 머니카드,12,카드,8c754760-c518-4875-9cd3-019a1892f180
45,Npay 제휴카드,12,카드,8c754760-c518-4875-9cd3-019a1892f180
67,민생회복 소비쿠폰,12,카드,8c754760-c518-4875-9cd3-019a1892f180
39,Npay 제휴카드 내역,12,카드,8c754760-c518-4875-9cd3-019a1892f180
68,카드 발급,12,카드,8c754760-c518-4875-9cd3-019a1892f180
69,멤버십카드 추가,12,카드,8c754760-c518-4875-9cd3-019a1892f180
24,패밀리결제,12,카드,8c754760-c518-4875-9cd3-019a1892f180
63,카드 한도조회,12,카드,8c754760-c518-4875-9cd3-019a1892f180
58,해외여행보험비교,11,보험,8c754760-c518-4875-9cd3-019a1892f180
53,보험 고민상담소,11,보험,8c754760-c518-4875-9cd3-019a1892f180
60,저축보험비교,11,보험,8c754760-c518-4875-9cd3-019a1892f180
57,펫보험비교,11,보험,8c754760-c518-4875-9cd3-019a1892f180
55,보험금 청구,11,보험,8c754760-c518-4875-9cd3-019a1892f180
54,MY CAR,11,보험,8c754760-c518-4875-9cd3-019a1892f180
56,MY 보험,11,보험,8c754760-c518-4875-9cd3-019a1892f180
52,자동차 금융,11,보험,8c754760-c518-4875-9cd3-019a1892f180
38,오토·여행케어,11,보험,8c754760-c518-4875-9cd3-019a1892f180
59,자동차보험비교,11,보험,8c754760-c518-4875-9cd3-019a1892f180
44,미래에셋 네이버통장,13,증권,8c754760-c518-4875-9cd3-019a1892f180
76,국내주식,13,증권,8c754760-c518-4875-9cd3-019a1892f180
72,해외주식,13,증권,8c754760-c518-4875-9cd3-019a1892f180
74,내 종목,13,증권,8c754760-c518-4875-9cd3-019a1892f180
71,가상자산,13,증권,8c754760-c518-4875-9cd3-019a1892f180
7,고객센터,2,고객지원,8c754760-c518-4875-9cd3-019a1892f180
5,공지사항,2,고객지원,8c754760-c518-4875-9cd3-019a1892f180
6,판매자 문의,2,고객지원,8c754760-c518-4875-9cd3-019a1892f180
28,쿠폰,14,선물,8c754760-c518-4875-9cd3-019a1892f180
4,페이상품권 선물,14,선물,8c754760-c518-4875-9cd3-019a1892f180
40,선물함,14,선물,8c754760-c518-4875-9cd3-019a1892f180
12,포인트 선물,14,선물,8c754760-c518-4875-9cd3-019a1892f180
66,카드 이벤트,3,포인트·머니,8c754760-c518-4875-9cd3-019a1892f180
10,머니 내역,3,포인트·머니,8c754760-c518-4875-9cd3-019a1892f180
9,포인트 내역,3,포인트·머니,8c754760-c518-4875-9cd3-019a1892f180
50,대한항공 마일지리 적립,3,포인트·머니,8c754760-c518-4875-9cd3-019a1892f180
23,결제혜택,3,포인트·머니,8c754760-c518-4875-9cd3-019a1892f180
13,머니스토리,3,포인트·머니,8c754760-c518-4875-9cd3-019a1892f180
11,포인트 전환,3,포인트·머니,8c754760-c518-4875-9cd3-019a1892f180
29,머니 충전,3,포인트·머니,8c754760-c518-4875-9cd3-019a1892f180
37,후불결제,6,결제,8c754760-c518-4875-9cd3-019a1892f180
51,지도로 매물찾기,10,부동산,8c754760-c518-4875-9cd3-019a1892f180
48,전세반환보증,10,부동산,8c754760-c518-4875-9cd3-019a1892f180
16,사업자 대출,4,사업자,8c754760-c518-4875-9cd3-019a1892f180
43,브랜드 뽑기,4,사업자,8c754760-c518-4875-9cd3-019a1892f180
17,판매·정산내역,4,사업자,8c754760-c518-4875-9cd3-019a1892f180
61,사업자 보험,4,사업자,8c754760-c518-4875-9cd3-019a1892f180
25,Npay biz,4,사업자,8c754760-c518-4875-9cd3-019a1892f180
15,기업 복지,4,사업자,8c754760-c518-4875-9cd3-019a1892f180
22,MY 대출,5,대출,8c754760-c518-4875-9cd3-019a1892f180
20,주택담보대출비교,5,대출,8c754760-c518-4875-9cd3-019a1892f180
18,전월세대출비교,5,대출,8c754760-c518-4875-9cd3-019a1892f180
19,신용대출비교,5,대출,8c754760-c518-4875-9cd3-019a1892f180
47,우리집,8,자산 관리,8c754760-c518-4875-9cd3-019a1892f180
49,분양정보,8,자산 관리,8c754760-c518-4875-9cd3-019a1892f180
73,MY 연금·IRP,8,자산 관리,8c754760-c518-4875-9cd3-019a1892f180
1,예약 송금,1,송금,8c754760-c518-4875-9cd3-019a1892f180
3,송금 내역,1,송금,8c754760-c518-4875-9cd3-019a1892f180
2,송금,1,송금,8c754760-c518-4875-9cd3-019a1892f180
65,결제 내역,9,편의,8c754760-c518-4875-9cd3-019a1892f180
64,MY 카드,9,편의,8c754760-c518-4875-9cd3-019a1892f180
42,연말정산 모의계산,9,편의,8c754760-c518-4875-9cd3-019a1892f180
46,바코드 충전,9,편의,8c754760-c518-4875-9cd3-019a1892f180
33,내 환급금 찾기,9,편의,8c754760-c518-4875-9cd3-019a1892f180
21,신용점수,9,편의,8c754760-c518-4875-9cd3-019a1892f180
27,QR촬영 결제,9,편의,8c754760-c518-4875-9cd3-019a1892f180
26,현장결제,9,편의,8c754760-c518-4875-9cd3-019a1892f180
62,빠른정산,9,편의,8c754760-c518-4875-9cd3-019a1892f180
34,장기 미사용 계좌,7,예적금,8c754760-c518-4875-9cd3-019a1892f180
75,CMA 통장 비교,7,예적금,8c754760-c518-4875-9cd3-019a1892f180
32,예금 통장 비교,7,예적금,8c754760-c518-4875-9cd3-019a1892f180
30,적금 통장 비교,7,예적금,8c754760-c518-4875-9cd3-019a1892f180
41,MY 계좌,7,예적금,8c754760-c518-4875-9cd3-019a1892f180
8,머니 통장,7,예적금,8c754760-c518-4875-9cd3-019a1892f180
35,내 자산 조회,7,예적금,8c754760-c518-4875-9cd3-019a1892f180
36,수입·지출 관리,7,예적금,8c754760-c518-4875-9cd3-019a1892f180
70,정책지원금,7,예적금,8c754760-c518-4875-9cd3-019a1892f180
31,파킹 통장 비교,7,예적금,8c754760-c518-4875-9cd3-019a1892f180
32,예금 통장 비교,7,예적금,54c71e42-359a-444e-9efe-8a817db4a1f9
75,CMA 통장 비교,14,선물,54c71e42-359a-444e-9efe-8a817db4a1f9
74,내 종목,14,선물,54c71e42-359a-444e-9efe-8a817db4a1f9
4,페이상품권 선물,14,선물,54c71e42-359a-444e-9efe-8a817db4a1f9
71,가상자산,14,선물,54c71e42-359a-444e-9efe-8a817db4a1f9
76,국내주식,14,선물,54c71e42-359a-444e-9efe-8a817db4a1f9
31,파킹 통장 비교,14,선물,54c71e42-359a-444e-9efe-8a817db4a1f9
46,바코드 충전,14,선물,54c71e42-359a-444e-9efe-8a817db4a1f9
68,카드 발급,12,카드,54c71e42-359a-444e-9efe-8a817db4a1f9
45,Npay 제휴카드,12,카드,54c71e42-359a-444e-9efe-8a817db4a1f9
39,Npay 제휴카드 내역,12,카드,54c71e42-359a-444e-9efe-8a817db4a1f9
63,카드 한도조회,12,카드,54c71e42-359a-444e-9efe-8a817db4a1f9
66,카드 이벤트,12,카드,54c71e42-359a-444e-9efe-8a817db4a1f9
64,MY 카드,12,카드,54c71e42-359a-444e-9efe-8a817db4a1f9
14,Npay 머니카드,12,카드,54c71e42-359a-444e-9efe-8a817db4a1f9
49,분양정보,10,부동산,54c71e42-359a-444e-9efe-8a817db4a1f9
18,전월세대출비교,10,부동산,54c71e42-359a-444e-9efe-8a817db4a1f9
48,전세반환보증,10,부동산,54c71e42-359a-444e-9efe-8a817db4a1f9
47,우리집,10,부동산,54c71e42-359a-444e-9efe-8a817db4a1f9
25,Npay biz,1,송금,54c71e42-359a-444e-9efe-8a817db4a1f9
73,MY 연금·IRP,8,자산 관리,54c71e42-359a-444e-9efe-8a817db4a1f9
70,정책지원금,4,사업자,54c71e42-359a-444e-9efe-8a817db4a1f9
16,사업자 대출,4,사업자,54c71e42-359a-444e-9efe-8a817db4a1f9
9,포인트 내역,9,편의,54c71e42-359a-444e-9efe-8a817db4a1f9
11,포인트 전환,9,편의,54c71e42-359a-444e-9efe-8a817db4a1f9
34,장기 미사용 계좌,9,편의,54c71e42-359a-444e-9efe-8a817db4a1f9
43,브랜드 뽑기,9,편의,54c71e42-359a-444e-9efe-8a817db4a1f9
62,빠른정산,9,편의,54c71e42-359a-444e-9efe-8a817db4a1f9
30,적금 통장 비교,9,편의,54c71e42-359a-444e-9efe-8a817db4a1f9
15,기업 복지,9,편의,54c71e42-359a-444e-9efe-8a817db4a1f9
51,지도로 매물찾기,9,편의,54c71e42-359a-444e-9efe-8a817db4a1f9
8,머니 통장,13,증권,54c71e42-359a-444e-9efe-8a817db4a1f9
29,머니 충전,13,증권,54c71e42-359a-444e-9efe-8a817db4a1f9
72,해외주식,13,증권,54c71e42-359a-444e-9efe-8a817db4a1f9
10,머니 내역,13,증권,54c71e42-359a-444e-9efe-8a817db4a1f9
7,고객센터,2,고객지원,54c71e42-359a-444e-9efe-8a817db4a1f9
5,공지사항,2,고객지원,54c71e42-359a-444e-9efe-8a817db4a1f9
21,신용점수,2,고객지원,54c71e42-359a-444e-9efe-8a817db4a1f9
35,내 자산 조회,2,고객지원,54c71e42-359a-444e-9efe-8a817db4a1f9
17,판매·정산내역,2,고객지원,54c71e42-359a-444e-9efe-8a817db4a1f9
6,판매자 문의,2,고객지원,54c71e42-359a-444e-9efe-8a817db4a1f9
3,송금 내역,2,고객지원,54c71e42-359a-444e-9efe-8a817db4a1f9
41,MY 계좌,2,고객지원,54c71e42-359a-444e-9efe-8a817db4a1f9
40,선물함,2,고객지원,54c71e42-359a-444e-9efe-8a817db4a1f9
42,연말정산 모의계산,2,고객지원,54c71e42-359a-444e-9efe-8a817db4a1f9
54,MY CAR,2,고객지원,54c71e42-359a-444e-9efe-8a817db4a1f9
33,내 환급금 찾기,2,고객지원,54c71e42-359a-444e-9efe-8a817db4a1f9
60,저축보험비교,11,보험,54c71e42-359a-444e-9efe-8a817db4a1f9
59,자동차보험비교,11,보험,54c71e42-359a-444e-9efe-8a817db4a1f9
52,자동차 금융,11,보험,54c71e42-359a-444e-9efe-8a817db4a1f9
61,사업자 보험,11,보험,54c71e42-359a-444e-9efe-8a817db4a1f9
